,Renda,Idade,Emprestimo,Finalidade,Tempo Trabalho,Taxa,Situação
21829,76800,27,5000,3,3.0,11.49,0
21830,70800,27,20000,3,0.0,21.21,1
21831,76992,28,1800,3,8.0,12.18,0
21832,77000,31,10000,6,4.0,14.65,0
21833,77000,32,10000,3,9.0,16.77,0
21834,80004,30,10000,2,2.0,12.21,1
21835,77000,31,6000,4,15.0,12.69,0
21836,77000,27,4900,3,12.0,6.03,0
21837,77000,28,2600,2,4.0,11.71,0
21838,93000,29,10000,4,1.0,11.14,0
21839,77000,33,12000,1,9.0,7.29,0
21840,77000,27,18500,6,11.0,11.11,0
21841,95000,34,10000,5,7.0,9.99,0
21842,77000,30,8000,2,4.0,7.14,0
21843,60350,35,25000,5,15.0,16.82,1
21844,95000,29,10000,1,1.0,10.38,0
21845,77000,29,5000,1,3.0,7.14,0
21846,77000,30,1500,2,5.0,6.39,0
21847,77000,30,25000,1,2.0,12.18,0
21848,71000,27,5000,6,0.0,17.39,1
21849,77000,28,15000,1,5.0,12.21,0
21850,146000,27,10175,6,3.0,12.99,1
21851,77040,35,5900,4,8.0,5.99,0
21852,44000,29,10200,3,0.0,10.2,0
21853,77065,27,23700,1,11.0,6.17,0
21854,48000,27,10200,5,5.0,10.38,0
21855,54400,28,10200,5,0.0,16.89,1
21856,77248,29,21600,4,13.0,13.85,0
21857,90000,28,10200,1,1.0,8.9,0
21858,77268,35,7500,3,11.0,11.03,0
21859,77270,30,3000,4,9.0,7.74,0
21860,77367,29,1000,3,12.0,7.37,0
21861,21000,31,11000,5,15.0,8.59,1
21862,71400,29,10000,1,14.0,14.27,1
21863,77500,28,8000,3,3.0,8.49,0
21864,77500,30,9000,2,2.0,7.88,0
21865,30000,27,11000,2,8.0,9.91,1
21866,77544,28,15000,1,2.0,16.63,0
21867,71652,28,25000,1,11.0,20.03,1
21868,32400,33,11000,3,8.0,6.99,1
21869,77940,31,16250,2,3.0,10.99,0
21870,78000,29,18000,1,2.0,6.62,0
21871,78000,33,3200,5,17.0,13.49,0
21872,35000,29,11000,5,4.0,8.59,1
21873,78000,33,20000,5,6.0,15.96,0
21874,78000,28,19700,4,0.0,7.9,0
21875,78000,28,10000,4,7.0,9.91,0
21876,120000,27,11050,2,2.0,12.69,0
21877,72000,31,9000,3,4.0,15.96,1
21878,78000,30,26000,6,1.0,15.96,0
21879,78000,28,12000,5,12.0,10.99,0
21880,61200,27,13000,5,3.0,8.49,1
21881,78000,28,5000,4,1.0,12.99,0
21882,78000,32,8000,2,3.0,6.99,0
21883,72000,29,12000,2,12.0,15.62,1
21884,78000,35,9450,4,9.0,10.99,0
21885,50000,32,11100,4,3.0,10.59,0
21886,75000,31,11100,4,5.0,6.03,0
21887,78000,27,15275,6,6.0,16.89,0
21888,34000,33,11175,2,17.0,14.96,1
21889,30809,30,11200,3,1.0,11.99,1
21890,33500,34,11200,6,0.0,12.21,1
21891,78000,28,12000,2,5.0,5.79,0
21892,34800,31,11200,2,7.0,13.23,1
21893,34900,29,11200,5,2.0,9.99,1
21894,35000,33,11200,5,5.0,10.36,1
21895,35000,31,11200,5,3.0,11.12,1
21896,78000,27,5000,4,0.0,5.42,0
21897,78000,30,20000,3,2.0,11.11,0
21898,78000,31,5000,4,9.0,5.79,0
21899,78000,31,8000,6,6.0,10.0,0
21900,78000,35,10000,2,9.0,6.54,0
21901,78000,27,7000,5,2.0,9.62,0
21902,78000,28,5250,5,12.0,5.79,0
21903,78000,30,10800,3,2.0,10.36,0
21904,45600,33,11200,2,0.0,5.79,0
21905,46000,31,11200,2,4.0,14.27,0
21906,46739,28,11200,5,0.0,13.48,0
21907,72000,27,5000,1,11.0,11.86,1
21908,78000,27,12000,5,3.0,15.58,0
21909,48000,28,11200,1,1.0,14.26,0
21910,78000,32,5400,2,5.0,7.88,0
21911,46800,30,11200,3,7.0,13.98,1
21912,55259,33,11200,3,15.0,17.49,0
21913,40000,35,11325,1,3.0,15.96,0
21914,78000,29,10000,6,13.0,12.73,0
21915,60000,29,11200,6,2.0,14.22,0
21916,78000,27,6000,6,4.0,12.18,0
21917,78000,27,5125,6,1.0,8.59,0
21918,78000,33,20000,5,3.0,12.18,0
21919,78000,27,15000,1,2.0,8.94,0
21920,63000,28,11200,3,1.0,12.99,0
21921,72000,35,20000,3,2.0,16.7,1
21922,63800,32,11200,4,6.0,14.74,0
21923,60500,34,11200,2,3.0,15.62,1
21924,61200,29,15000,5,2.0,17.58,1
21925,70000,33,11200,3,0.0,8.94,0
21926,72000,30,7500,4,5.0,9.76,1
21927,69000,30,11200,3,3.0,12.42,1
21928,75000,30,11200,5,6.0,13.16,0
21929,78096,32,10000,3,4.0,10.99,0
21930,74000,34,11200,3,3.0,11.66,1
21931,78252,35,30000,6,19.0,17.58,0
21932,83000,35,11200,1,19.0,10.65,0
21933,85000,28,11200,2,7.0,9.91,0
21934,78300,29,10000,6,1.0,18.09,0
21935,78301,34,17000,2,6.0,6.62,0
21936,78400,32,1200,3,2.0,10.0,0
21937,78408,31,15000,6,10.0,12.18,0
21938,78411,30,15850,6,15.0,11.14,0
21939,78465,28,14000,6,9.0,11.36,0
21940,101000,27,11200,2,2.0,10.99,0
21941,79050,31,11200,5,7.0,13.99,1
21942,78750,35,10750,2,3.0,12.23,0
21943,78862,35,25000,3,14.0,12.49,0
21944,42000,29,11300,5,1.0,9.99,0
21945,56472,35,11300,4,5.0,14.42,0
21946,78996,28,12000,4,10.0,13.16,0
21947,43200,33,11350,2,6.0,7.88,0
21948,35000,31,11400,6,1.0,6.91,1
21949,79000,31,20000,2,14.0,13.49,0
21950,79000,30,20000,2,11.0,13.72,0
21951,52500,27,11425,1,7.0,7.51,0
21952,79000,27,9000,1,4.0,6.76,0
21953,79000,30,7500,1,14.0,7.14,0
21954,79000,27,2875,4,11.0,14.59,0
21955,30000,32,11450,5,1.0,9.99,1
21956,73000,27,10500,4,0.0,11.83,1
21957,79000,28,2000,6,4.0,16.0,0
21958,79000,34,4800,1,1.0,9.32,0
21959,79000,30,6000,4,3.0,9.63,0
21960,79000,31,5000,2,1.0,8.0,0
21961,40000,29,11450,1,7.0,8.49,0
21962,65000,30,11475,1,14.0,13.72,0
21963,22188,28,11500,3,9.0,8.49,1
21964,79100,31,19150,5,4.0,6.99,0
21965,79112,33,4000,6,17.0,10.36,0
21966,25200,28,11500,1,5.0,14.46,1
21967,79200,27,15000,4,1.0,17.14,0
21968,30000,27,11500,6,2.0,10.36,1
21969,79416,30,6000,5,12.0,13.49,0
21970,30000,27,11500,6,6.0,10.36,1
21971,79440,33,5525,5,12.0,13.85,0
21972,32000,30,11500,6,15.0,15.23,1
21973,32000,29,11500,5,3.0,14.22,1
21974,79500,35,9600,1,5.0,14.61,0
21975,79536,28,16425,1,12.0,7.9,0
21976,34928,27,11500,4,1.0,16.0,1
21977,36000,30,11500,3,5.0,15.27,1
21978,40000,32,7000,6,2.0,12.68,0
21979,30000,28,11500,5,0.0,14.46,1
21980,79750,35,35000,2,5.0,11.99,0
21981,38500,27,11500,2,0.0,12.42,0
21982,79800,31,5000,1,3.0,6.91,0
21983,79800,29,6000,2,2.0,7.14,0
21984,79872,32,12000,2,4.0,12.68,0
21985,79894,29,20000,6,7.0,14.96,0
21986,79985,33,8000,3,6.0,21.36,0
21987,40000,28,5000,6,2.0,10.0,0
21988,48000,35,11500,5,3.0,11.11,0
21989,50000,35,11500,1,4.0,12.42,0
21990,40000,35,5000,1,0.0,6.92,0
21991,80000,28,9000,4,5.0,12.69,0
21992,74000,29,11500,4,13.0,11.71,0
21993,74500,32,11500,6,1.0,7.05,0
21994,92259,33,11500,3,2.0,10.0,0
21995,110000,35,11500,6,2.0,11.49,0
21996,65000,32,11600,4,2.0,13.49,0
21997,74000,34,10000,6,13.0,15.96,1
21998,80000,27,8500,1,11.0,6.03,0
21999,25000,32,11700,5,4.0,12.68,1
22000,35000,31,11700,5,6.0,13.06,1
22001,44004,27,11750,3,1.0,15.31,1
22002,80000,29,10000,3,13.0,7.9,0
22003,80000,28,12000,2,12.0,6.03,0
22004,98000,27,11750,3,3.0,13.47,0
22005,80000,28,8400,3,12.0,7.9,0
22006,80000,30,3000,3,2.0,6.62,0
22007,80000,27,7500,3,11.0,11.71,0
22008,80000,27,6000,1,4.0,6.03,0
22009,30000,33,11975,2,3.0,9.99,1
22010,42000,27,11975,5,1.0,12.53,0
22011,80000,31,20000,3,13.0,8.9,0
22012,58344,33,11975,6,5.0,16.29,0
22013,80000,27,7400,2,7.0,12.69,0
22014,80000,32,12000,6,15.0,5.99,0
22015,22452,30,12000,6,2.0,7.29,1
22016,80000,29,25000,4,14.0,7.49,0
22017,80000,34,11000,4,4.0,10.99,0
22018,80000,27,12000,3,2.0,6.99,0
22019,25000,28,12000,5,1.0,9.83,1
22020,25200,34,12000,1,6.0,13.48,1
22021,80000,29,22000,5,5.0,10.59,0
22022,80000,34,3600,6,3.0,5.99,0
22023,80000,32,15350,2,14.0,8.49,0
22024,26237,27,12000,6,0.0,13.22,1
22025,26400,32,12000,6,12.0,6.17,1
22026,27000,29,12000,2,1.0,13.24,1
22027,28000,27,12000,5,8.0,7.51,1
22028,28000,30,12000,1,5.0,14.22,1
22029,28080,28,12000,2,0.0,7.88,1
22030,80000,31,25000,1,7.0,9.99,0
22031,80000,27,23750,5,6.0,10.99,0
22032,30000,28,12000,2,4.0,6.62,1
22033,30000,34,12000,4,2.0,8.9,1
22034,30000,29,12000,1,0.0,10.36,1
22035,80000,30,16800,6,7.0,10.99,0
22036,30000,30,12000,2,4.0,15.21,1
22037,30000,27,12000,3,5.0,11.36,1
22038,80000,28,16000,1,11.0,5.99,0
22039,80000,30,4975,3,1.0,10.59,0
22040,30000,31,12000,2,4.0,10.39,1
22041,80000,34,12000,1,5.0,7.49,0
22042,30412,34,12000,5,4.0,10.38,1
22043,31200,30,12000,1,0.0,16.45,1
22044,80000,35,15000,1,5.0,15.99,0
22045,80000,30,6000,6,2.0,14.17,0
22046,74000,31,1500,6,13.0,12.68,1
22047,80000,31,16000,4,4.0,13.8,0
22048,80000,31,12750,3,6.0,7.29,0
22049,80000,27,8000,1,0.0,9.63,0
22050,32000,28,12000,2,12.0,7.88,1
22051,32400,28,12000,2,3.0,14.26,1
22052,32800,29,12000,5,13.0,16.45,1
22053,33000,32,12000,3,1.0,6.54,1
22054,80000,28,15000,4,5.0,14.17,0
22055,80000,28,6500,4,0.0,11.11,0
22056,80000,27,3000,2,3.0,11.11,0
22057,33000,27,12000,5,3.0,10.75,1
22058,33280,28,12000,1,6.0,7.66,1
22059,80000,27,10000,2,0.0,12.68,0
22060,80000,33,6000,6,9.0,11.11,0
22061,80000,27,16000,1,11.0,6.91,0
22062,80000,33,24000,4,5.0,14.46,0
22063,80000,31,12400,4,4.0,9.99,0
22064,80000,30,10750,2,4.0,6.17,0
22065,80000,28,3000,5,1.0,6.54,0
22066,34000,31,12000,5,0.0,13.16,1
22067,80000,27,15000,5,4.0,6.54,0
22068,80000,31,12000,5,13.0,5.79,0
22069,40000,27,6400,3,11.0,9.32,0
22070,34999,29,12000,5,2.0,11.58,1
22071,80000,29,5000,4,14.0,15.21,0
22072,35000,27,12000,1,8.0,9.91,1
22073,80000,29,4500,4,2.0,6.76,0
22074,35000,27,12000,3,0.0,7.29,1
22075,80000,28,9600,3,8.0,7.51,0
22076,74000,29,3000,3,3.0,16.32,1
22077,36000,35,12000,5,9.0,16.29,1
22078,36000,29,12000,5,13.0,7.49,1
22079,36000,29,12000,6,6.0,7.49,1
22080,80000,27,14500,4,3.0,10.75,0
22081,36000,28,12000,6,2.0,5.42,1
22082,80000,27,24000,2,4.0,11.12,0
22083,36000,33,12000,1,9.0,7.29,1
22084,80000,32,13000,3,6.0,7.88,0
22085,36000,29,12000,2,1.0,12.21,1
22086,36400,30,12000,5,2.0,10.65,1
22087,80000,28,21000,1,13.0,11.36,0
22088,37076,32,12000,1,3.0,12.42,1
22089,80000,27,20000,2,1.0,11.36,0
22090,80000,33,6000,4,1.0,7.88,0
22091,37920,29,12000,1,2.0,13.48,1
22092,80000,34,19000,3,7.0,10.62,0
22093,38000,27,12000,5,0.0,6.62,1
22094,80000,32,10000,6,2.0,11.14,0
22095,38000,32,12000,3,2.0,12.42,1
22096,80000,27,5000,3,11.0,11.14,0
22097,80000,31,6000,6,5.0,7.4,0
22098,80000,33,12000,5,4.0,11.14,0
22099,80000,29,24000,6,0.0,12.87,0
22100,80000,29,5000,1,2.0,7.74,0
22101,80000,28,3100,1,1.0,7.05,0
22102,39996,27,8000,6,1.0,12.53,0
22103,62900,34,18000,5,11.0,8.94,1
22104,38500,28,12000,1,2.0,10.75,1
22105,80000,28,12000,2,12.0,12.18,0
22106,38643,28,12000,1,7.0,11.58,1
22107,80000,31,7500,3,6.0,12.18,0
22108,80000,30,8000,6,14.0,13.92,0
22109,80000,29,16000,4,13.0,12.84,0
22110,80000,27,9000,1,2.0,12.21,0
22111,39000,28,12000,2,0.0,12.53,1
22112,80000,31,15000,5,0.0,10.95,0
22113,80000,28,13000,3,8.0,13.47,0
22114,80000,30,8000,1,0.0,15.05,0
22115,62900,27,8000,5,1.0,11.46,1
22116,74000,28,7000,6,6.0,15.38,1
22117,80000,28,16000,4,2.0,11.66,0
22118,80000,33,9000,4,12.0,11.97,0
22119,80000,27,5000,3,11.0,8.0,0
22120,80000,28,20000,4,1.0,13.24,0
22121,40000,27,12000,5,4.0,12.69,0
22122,40000,31,12000,5,5.0,11.99,0
22123,80004,35,3200,1,2.0,11.11,0
22124,40000,28,12000,6,12.0,11.11,0
22125,80004,31,3500,5,9.0,12.61,0
22126,40000,27,12000,5,8.0,10.37,0
22127,80004,28,12000,5,5.0,6.91,0
22128,80004,31,5500,5,9.0,10.75,0
22129,80004,28,22750,6,2.0,11.49,0
22130,34000,28,12000,3,0.0,14.61,1
22131,34000,30,12000,2,0.0,12.87,1
22132,80004,35,14400,2,0.0,10.95,0
22133,40000,32,12000,2,3.0,11.89,0
22134,40000,30,12000,3,13.0,9.2,0
22135,34046,30,12000,5,2.0,14.96,1
22136,34310,32,12000,6,2.0,14.96,1
22137,80256,30,24000,6,11.0,7.49,0
22138,80300,34,15000,1,3.0,12.73,0
22139,80308,35,12000,2,3.0,7.88,0
22140,41004,29,12000,1,6.0,10.0,0
22141,80400,29,8000,6,13.0,7.14,0
22142,42000,32,12000,1,13.0,7.51,0
22143,42000,27,12000,1,2.0,10.65,0
22144,80496,29,10000,4,2.0,13.72,0
22145,80500,28,6000,2,4.0,7.74,0
22146,80569,28,4000,3,2.0,9.63,0
22147,42000,28,12000,6,0.0,11.11,0
22148,80600,34,15000,3,2.0,12.21,0
22149,36000,27,12000,2,2.0,14.09,1
22150,36000,31,12000,3,4.0,10.36,1
22151,80748,28,5000,5,5.0,7.51,0
22152,42000,30,12000,1,1.0,9.88,0
22153,42000,31,12000,5,1.0,10.99,0
22154,42000,33,12000,2,3.0,13.57,0
22155,81000,28,2500,6,6.0,5.99,0
22156,42600,30,12000,6,13.0,11.71,0
22157,42886,30,12000,1,3.0,10.59,0
22158,81000,29,14000,1,5.0,7.66,0
22159,81000,27,9000,6,4.0,13.43,0
22160,81000,32,10000,1,1.0,10.37,0
22161,81000,33,12000,1,4.0,6.17,0
22162,81000,28,6000,4,11.0,6.17,0
22163,39000,34,12000,4,5.0,11.99,0
22164,37000,29,12000,4,4.0,9.63,1
22165,43200,27,12000,6,0.0,8.94,0
22166,81000,31,7200,4,15.0,9.63,0
22167,81000,29,7750,2,1.0,9.32,0
22168,81000,27,5500,5,2.0,8.0,0
22169,75000,29,12000,1,8.0,13.16,1
22170,81000,28,5000,6,0.0,12.53,0
22171,75000,33,7500,2,2.0,10.08,1
22172,39000,27,9600,5,3.0,5.79,0
22173,81120,28,5200,4,5.0,11.49,0
22174,81120,30,18000,3,3.0,10.75,0
22175,81204,32,3600,3,6.0,7.88,0
22176,45000,34,12000,6,17.0,6.03,0
22177,45000,29,12000,5,0.0,12.99,0
22178,45000,28,12000,3,12.0,5.42,0
22179,81600,31,4000,4,0.0,13.57,0
22180,81804,33,9000,2,4.0,8.0,0
22181,75840,29,25000,4,5.0,21.27,1
22182,81900,29,8000,6,13.0,7.66,0
22183,45000,32,12000,5,9.0,7.88,0
22184,45000,33,12000,5,4.0,7.88,0
22185,81996,28,3000,3,12.0,12.42,0
22186,39000,29,9000,1,10.0,12.72,0
22187,45000,35,12000,5,3.0,11.26,0
22188,82000,35,18800,1,3.0,7.51,0
22189,76000,29,4400,2,9.0,16.29,1
22190,82000,28,25000,4,3.0,16.29,0
22191,82000,27,4000,6,11.0,7.9,0
22192,82000,33,6000,3,2.0,7.51,0
22193,82000,29,21000,1,5.0,14.65,0
22194,82000,27,10000,1,11.0,7.51,0
22195,82000,29,20000,5,5.0,10.99,0
22196,82000,31,8000,1,15.0,11.99,0
22197,46000,29,12000,5,4.0,10.74,0
22198,82000,32,8000,3,4.0,16.89,0
22199,40000,28,12000,2,0.0,15.57,1
22200,82000,33,20000,1,2.0,10.99,0
22201,82000,27,10000,6,3.0,6.92,0
22202,82000,27,14000,6,0.0,10.0,0
22203,82000,28,18000,3,8.0,7.66,0
22204,82000,31,10000,3,4.0,7.29,0
22205,82000,32,10000,1,13.0,10.36,0
22206,82000,35,10000,4,4.0,16.69,0
22207,82000,28,15000,6,0.0,12.98,0
22208,82000,31,9000,4,15.0,5.42,0
22209,47256,29,12000,6,5.0,7.29,0
22210,47500,29,12000,1,0.0,8.94,0
22211,82000,30,5000,1,5.0,6.76,0
22212,47700,31,12000,5,2.0,11.99,0
22213,64600,32,25000,5,12.0,11.36,1
22214,48000,27,12000,6,5.0,11.71,0
22215,42000,27,12000,2,5.0,16.0,1
22216,76000,34,20000,2,13.0,17.74,1
22217,76000,29,20000,4,13.0,16.08,1
22218,48400,32,12000,5,1.0,6.62,0
22219,82008,35,7200,4,7.0,6.62,0
22220,60000,28,12000,6,2.0,9.91,0
22221,82116,31,2800,4,12.0,12.68,0
22222,60000,30,12000,1,0.0,11.71,0
22223,54000,30,12000,3,1.0,6.62,1
22224,82404,33,14400,3,8.0,16.0,0
22225,60000,29,12000,5,7.0,9.91,0
22226,82500,28,11000,5,12.0,7.49,0
22227,60000,27,12000,6,0.0,13.49,0
22228,60000,31,12000,5,0.0,7.49,0
22229,82500,30,10000,3,7.0,15.65,0
22230,82500,27,11100,1,3.0,8.94,0
22231,60000,30,12000,1,5.0,10.99,0
22232,82524,31,12000,6,4.0,6.62,0
22233,60000,30,12000,4,1.0,13.84,0
22234,60000,31,12000,4,5.0,7.49,0
22235,60000,34,12000,6,3.0,6.92,0
22236,82600,29,19450,6,6.0,9.91,0
22237,65144,30,5000,5,9.0,16.35,1
22238,82656,31,6000,2,10.0,12.09,0
22239,60000,28,12000,1,3.0,6.17,0
22240,60000,31,12000,1,2.0,13.98,0
22241,83000,27,3500,3,11.0,6.03,0
22242,60000,30,12000,1,4.0,10.99,0
22243,60000,29,12000,1,2.0,14.22,0
22244,83000,29,7500,4,13.0,8.9,0
22245,54000,28,12000,5,2.0,15.31,1
22246,60000,28,12000,1,2.0,12.18,0
22247,83000,33,18000,2,14.0,8.49,0
22248,60000,27,12000,5,2.0,13.92,0
22249,83000,27,2500,6,11.0,13.99,0
22250,83000,31,7500,3,3.0,7.66,0
22251,83000,28,12000,2,9.0,10.74,0
22252,83000,30,20000,2,4.0,11.11,0
22253,60000,34,12000,3,0.0,12.22,0
22254,83000,32,10000,3,1.0,8.0,0
22255,61000,30,12000,3,4.0,6.92,0
22256,61000,27,12000,6,1.0,12.21,0
22257,83004,29,4500,1,3.0,11.49,0
22258,24000,31,3000,2,2.0,7.49,0
22259,24000,33,3000,5,2.0,6.62,0
22260,83135,28,8000,3,3.0,13.99,0
22261,83137,28,3600,5,12.0,14.72,0
22262,24000,29,3000,1,1.0,11.14,0
22263,24000,28,3000,6,4.0,9.32,0
22264,83200,33,13000,4,18.0,6.99,0
22265,83200,34,5000,1,3.0,14.79,0
22266,25000,28,3000,2,0.0,5.42,0
22267,25000,27,3000,4,0.0,15.62,1
22268,25000,32,3000,1,0.0,13.48,0
22269,83500,28,8000,3,1.0,7.14,0
22270,25000,35,3000,6,0.0,15.33,1
22271,25000,34,3000,6,3.0,7.4,0
22272,25000,28,3000,3,2.0,13.22,0
22273,83820,32,12800,3,5.0,9.99,0
22274,83886,27,15000,6,11.0,6.03,0
22275,84000,28,25000,6,8.0,7.9,0
22276,25716,30,3000,1,1.0,13.72,0
22277,26208,27,3000,3,0.0,13.98,0
22278,84000,27,7000,1,2.0,12.69,0
22279,84000,31,7000,1,0.0,7.9,0
22280,26880,27,3000,2,1.0,5.79,0
22281,84000,34,30000,6,10.0,7.9,0
22282,84000,33,20000,6,17.0,5.99,0
22283,27500,27,3000,3,0.0,10.99,0
22284,84000,34,2400,3,6.0,7.49,0
22285,84000,29,15000,5,11.0,6.99,0
22286,27600,32,3000,5,5.0,11.12,1
22287,27600,28,3000,6,3.0,13.57,0
22288,28000,28,3000,6,3.0,6.91,0
22289,84000,31,10000,4,12.0,5.99,0
22290,84000,28,25000,6,12.0,15.62,0
22291,84000,28,1000,3,0.0,9.99,0
22292,78000,27,6775,1,5.0,10.59,1
22293,28800,27,3000,3,0.0,7.88,1
22294,84000,29,5900,4,9.0,7.66,0
22295,84000,27,7000,2,3.0,7.29,0
22296,84000,30,12000,4,13.0,11.11,0
22297,28880,34,3000,6,2.0,11.78,0
22298,84000,28,20500,5,12.0,10.0,0
22299,84000,29,6000,1,13.0,5.42,0
22300,29102,30,3000,6,2.0,7.9,0
22301,84000,32,15000,5,15.0,6.91,0
22302,30000,35,3000,2,0.0,10.65,0
22303,30000,32,3000,3,7.0,12.42,0
22304,84000,35,9000,4,4.0,6.76,0
22305,62000,28,12000,6,0.0,10.65,0
22306,62000,30,12000,5,14.0,11.71,0
22307,84000,31,7600,6,2.0,7.51,0
22308,84000,31,10400,3,2.0,14.96,0
22309,66300,33,22000,5,3.0,14.59,1
22310,84000,34,9250,1,15.0,11.36,0
22311,84000,28,8400,1,1.0,7.51,0
22312,62000,34,12000,6,5.0,10.99,0
22313,84000,27,14000,1,11.0,15.7,0
22314,62200,29,12000,1,3.0,19.03,0
22315,62400,27,12000,5,5.0,12.42,0
22316,84000,29,15000,3,11.0,12.18,0
22317,84000,29,20000,4,1.0,11.83,0
22318,84000,33,20000,3,9.0,14.61,0
22319,62496,28,12000,3,4.0,6.91,0
22320,62496,35,12000,6,6.0,14.11,0
22321,63000,32,12000,6,4.0,6.62,0
22322,63000,28,12000,5,0.0,10.37,0
22323,78132,29,25000,2,11.0,15.33,1
22324,63600,35,12000,3,3.0,11.49,0
22325,84500,29,35000,1,3.0,8.9,0
22326,64000,27,12000,5,0.0,13.49,0
22327,84500,28,9600,4,13.0,15.27,0
22328,38000,31,6600,3,8.0,13.47,0
22329,38000,27,4000,4,11.0,7.68,0
22330,84780,27,18000,6,5.0,7.51,0
22331,38000,30,6000,3,0.0,11.58,0
22332,64450,31,12000,6,3.0,12.73,0
22333,84906,27,4500,2,11.0,7.51,0
22334,84996,30,8000,1,4.0,12.69,0
22335,84996,31,2500,6,1.0,8.49,0
22336,84996,32,6000,2,7.0,12.99,0
22337,84996,32,20000,5,5.0,8.88,0
22338,59000,29,12000,2,4.0,16.49,1
22339,65000,30,12000,1,1.0,11.49,0
22340,65000,34,12000,2,2.0,7.49,0
22341,78996,31,15600,3,2.0,12.53,1
22342,84996,32,9000,6,4.0,9.32,0
22343,84996,29,6000,2,13.0,7.68,0
22344,85000,30,7800,6,12.0,6.03,0
22345,73000,33,5000,2,6.0,16.29,1
22346,67000,27,12000,1,5.0,13.23,0
22347,68000,31,12000,2,4.0,7.66,0
22348,85000,27,24000,5,9.0,11.71,0
22349,85000,35,14000,5,2.0,10.65,0
22350,63600,29,12000,2,5.0,12.42,1
22351,69805,27,12000,6,3.0,10.25,0
22352,85000,30,15000,3,2.0,6.03,0
22353,70000,28,12000,4,1.0,14.27,0
22354,70000,27,12000,5,0.0,10.65,0
22355,85000,27,3800,6,12.0,6.03,0
22356,85000,28,24000,3,0.0,19.03,0
22357,85000,27,12000,3,11.0,6.62,0
22358,85000,29,15000,5,9.0,10.65,0
22359,73000,27,18000,2,3.0,12.69,1
22360,70000,33,12000,1,6.0,15.65,0
22361,70000,27,12000,6,6.0,10.99,0
22362,37440,32,5000,5,0.0,15.37,0
22363,85000,28,16800,3,5.0,16.49,0
22364,71000,30,12000,4,2.0,8.9,0
22365,85000,29,7500,6,14.0,11.49,0
22366,71000,29,12000,2,1.0,13.16,0
22367,72000,28,12000,6,4.0,13.49,0
22368,72000,28,12000,5,3.0,14.27,0
22369,72000,27,12000,3,11.0,6.62,0
22370,85000,34,15000,4,2.0,15.99,0
22371,85000,28,35000,1,4.0,9.99,0
22372,85000,34,24000,4,6.0,11.49,0
22373,85000,28,15000,3,2.0,8.49,0
22374,85000,35,21000,2,9.0,7.49,0
22375,85000,28,12500,1,8.0,7.49,0
22376,72000,33,12000,5,3.0,11.99,0
22377,72000,32,12000,6,5.0,10.62,0
22378,85000,28,9075,6,6.0,7.49,0
22379,62050,29,3600,5,13.0,17.99,1
22380,66000,34,12000,2,5.0,14.3,1
22381,85000,35,8400,3,2.0,11.99,0
22382,85000,32,8000,6,3.0,18.79,0
22383,85000,30,6000,5,14.0,5.42,0
22384,72500,28,12000,2,1.0,7.49,0
22385,85000,27,10000,1,11.0,7.49,0
22386,73000,34,7500,1,6.0,15.99,1
22387,73200,28,12000,1,2.0,8.9,0
22388,73660,27,12000,4,4.0,14.18,0
22389,74000,27,12000,6,2.0,12.18,0
22390,40000,27,3000,3,2.0,7.4,0
22391,85000,28,5000,5,1.0,6.92,0
22392,85000,30,18000,4,0.0,13.06,0
22393,41000,28,3000,6,0.0,11.11,0
22394,35000,31,3000,6,1.0,14.74,1
22395,85000,35,12000,1,0.0,10.0,0
22396,85000,28,20000,2,3.0,9.62,0
22397,42000,29,3000,5,5.0,12.69,0
22398,85000,31,4500,1,15.0,6.54,0
22399,42000,32,3000,5,4.0,7.49,0
22400,85000,29,25000,1,12.0,9.25,0
22401,36000,27,3000,4,4.0,15.62,1
22402,85000,29,20000,6,9.0,10.38,0
22403,85000,27,20000,6,6.0,7.88,0
22404,85000,33,5000,2,0.0,13.61,0
22405,85000,27,10000,6,2.0,13.23,0
22406,37000,27,16750,6,1.0,15.33,0
22407,42000,28,3000,5,4.0,10.25,0
22408,42000,27,3000,3,2.0,8.94,0
22409,42000,27,3000,6,1.0,11.83,0
22410,85000,27,7500,6,8.0,10.99,0
22411,85000,33,8000,4,12.0,7.14,0
22412,85000,27,5500,4,6.0,11.36,0
22413,73000,31,16000,4,4.0,19.41,1
22414,73000,32,4750,1,7.0,13.11,1
22415,85000,29,10000,4,2.0,7.88,0
22416,42996,28,3000,3,4.0,7.68,0
22417,85000,32,10000,1,16.0,7.74,0
22418,85000,28,18000,5,12.0,12.53,0
22419,75000,28,12000,3,0.0,6.03,0
22420,36928,28,7800,5,2.0,15.58,0
22421,73000,31,18000,2,9.0,17.39,1
22422,75000,27,12000,6,3.0,11.49,0
22423,85000,27,19000,6,10.0,13.92,0
22424,75000,34,12000,6,2.0,7.29,0
22425,85000,28,7000,2,3.0,8.59,0
22426,69000,28,12000,6,1.0,14.46,1
22427,85000,27,10400,3,7.0,13.16,0
22428,75000,33,12000,5,0.0,7.88,0
22429,75000,27,12000,4,6.0,10.99,0
22430,85000,30,25000,3,2.0,12.84,0
22431,69000,35,12000,3,1.0,11.26,1
22432,75000,28,12000,4,1.0,9.63,0
22433,85000,31,10400,2,14.0,9.32,0
22434,85000,35,20000,3,0.0,12.21,0
