ID,Renda Anual,Sexo,Educacao,Estado Civil,Idade,Tempo de Empresa,Situacao
4242,30000,2,1,2,30,15,0
4243,20000,1,2,1,30,4,0
4244,80000,1,3,2,66,6,0
4245,260000,2,1,2,32,14,0
4246,210000,2,2,1,35,9,0
4247,50000,1,3,1,35,5,0
4248,140000,1,1,2,26,3,0
4249,90000,1,3,1,42,8,0
4250,20000,1,2,1,31,12,0
4251,360000,1,1,1,44,8,0
4252,580000,2,2,1,57,9,0
4253,180000,1,2,2,39,9,0
4254,60000,1,2,1,51,2,0
4255,60000,2,2,1,25,16,0
4256,50000,1,2,2,30,5,0
4257,100000,2,2,1,39,1,0
4258,380000,1,1,1,46,13,0
4259,310000,2,1,1,37,3,0
4261,20000,1,2,2,33,3,0
4262,30000,2,2,2,50,13,0
4265,490000,1,1,1,42,18,0
4266,500000,2,1,2,34,16,0
4267,80000,1,3,2,27,12,0
4268,200000,1,2,1,33,3,0
4269,360000,1,1,2,29,11,0
4271,170000,2,1,1,36,14,0
4272,10000,1,2,2,21,5,0
4273,230000,2,2,1,52,5,0
4275,160000,2,1,2,35,5,0
4277,80000,1,2,2,28,6,0
4279,140000,2,2,2,27,12,0
4280,80000,2,3,2,43,8,0
4281,200000,2,1,2,25,8,0
4282,80000,2,1,2,25,9,0
4283,390000,1,1,1,35,5,0
4287,30000,2,3,2,22,9,0
4288,60000,1,5,2,23,1,0
4289,100000,2,2,2,25,18,0
4290,100000,1,2,1,52,17,0
4291,40000,2,3,1,48,10,0
4292,120000,2,1,2,30,16,0
4293,20000,2,3,1,56,16,0
4294,310000,2,2,2,26,7,0
4296,500000,1,2,1,49,2,0
4297,290000,1,3,1,40,10,0
4298,30000,1,2,2,34,18,0
4299,100000,2,1,2,23,2,0
4300,360000,2,1,2,31,5,0
4303,360000,2,1,1,31,18,0
4304,490000,2,2,1,30,16,0
4305,40000,2,2,1,44,5,0
4306,100000,2,3,1,36,6,0
4307,20000,2,2,2,24,2,0
4308,500000,2,2,1,32,18,0
4309,50000,1,2,2,28,16,0
4310,260000,1,1,2,34,4,0
4311,140000,2,2,1,49,15,0
4312,260000,1,1,2,49,16,0
4313,200000,2,1,2,32,16,0
4314,50000,2,2,2,28,19,0
4315,200000,2,1,2,32,10,0
4316,20000,2,2,2,26,4,0
4317,10000,1,3,2,24,2,0
4318,30000,1,2,2,34,15,0
4319,170000,2,3,1,40,18,0
4320,50000,2,3,1,45,19,0
4322,70000,2,2,1,30,4,0
4323,300000,2,2,1,31,7,0
4324,500000,1,2,2,31,3,0
4325,20000,2,2,2,49,15,0
4326,280000,2,1,2,30,3,0
4327,150000,1,1,1,41,18,0
4328,180000,1,2,1,35,6,0
4329,50000,1,1,2,25,3,0
4330,150000,2,2,2,24,12,0
4331,30000,1,2,2,26,16,0
4332,250000,1,1,1,37,16,0
4333,300000,2,3,1,39,10,0
4334,80000,1,2,1,30,18,0
4335,50000,2,3,1,58,18,0
4336,120000,1,3,1,36,11,0
4338,140000,2,2,3,30,4,0
4339,150000,2,2,1,50,4,0
4340,330000,1,1,1,57,10,0
4341,380000,2,1,1,34,9,0
4342,50000,1,2,1,32,14,0
4343,120000,2,1,2,26,14,0
4344,150000,2,2,1,37,15,0
4345,130000,2,2,1,38,17,0
4346,160000,2,2,2,27,4,0
4347,30000,2,3,1,44,8,0
4348,370000,1,2,1,33,7,0
4349,180000,2,1,1,51,13,0
4350,50000,1,2,1,54,13,0
4353,20000,1,2,2,34,14,0
4355,50000,2,1,2,25,13,0
4356,150000,2,3,2,52,9,0
4357,170000,2,2,1,34,15,0
4358,30000,2,2,1,43,1,0
4360,100000,1,2,2,25,11,0
4361,500000,1,1,1,53,12,0
4362,180000,1,1,2,35,4,0
4363,280000,1,1,2,33,2,0
4364,50000,2,2,2,27,12,0
4365,360000,2,2,1,49,19,0
4366,170000,1,1,1,44,12,0
4368,50000,2,2,1,25,11,0
4370,220000,2,2,1,34,11,0
4371,200000,2,4,2,25,14,0
4372,70000,2,1,2,29,10,0
4374,90000,2,1,1,36,15,0
4377,50000,2,3,1,47,14,0
4380,210000,2,1,1,42,1,0
4381,430000,2,1,1,35,5,0
4382,20000,2,2,1,41,14,0
4384,180000,2,1,2,27,5,0
4385,140000,2,1,2,28,8,0
4386,30000,2,3,2,45,19,0
4387,210000,1,1,1,36,2,0
4389,160000,2,1,1,29,5,0
4390,130000,2,2,2,27,13,0
4392,170000,1,2,1,39,12,0
4393,20000,1,2,2,29,18,0
4394,50000,2,1,2,29,3,0
4395,360000,1,1,1,59,8,0
4396,50000,2,1,2,23,19,0
4397,80000,2,1,2,25,18,0
4398,160000,1,1,2,32,18,0
4399,380000,1,1,1,37,12,0
4400,220000,2,1,2,32,10,0
4401,50000,1,3,2,54,4,0
4402,140000,2,2,2,50,15,0
4403,270000,1,1,2,48,13,0
4404,50000,1,2,2,26,2,0
4406,360000,1,2,2,28,16,0
4407,20000,1,2,2,39,10,0
4408,50000,1,2,2,27,2,0
4409,360000,2,2,2,46,2,0
4410,20000,2,2,1,50,14,0
4411,100000,1,3,2,42,7,0
4412,80000,1,1,2,27,14,0
4413,140000,1,3,1,39,8,0
4414,390000,2,1,1,28,8,0
4415,350000,1,1,1,39,16,0
4416,170000,1,2,1,48,4,0
4417,270000,2,3,1,37,13,0
4418,460000,2,3,1,42,13,0
4419,200000,2,3,2,37,18,0
4420,450000,2,1,2,28,6,0
4421,240000,1,1,1,47,1,0
4422,260000,2,1,2,29,18,0
4423,110000,2,2,1,34,13,0
4424,50000,1,2,1,51,13,0
4425,250000,2,3,3,49,8,0
4427,110000,2,2,1,28,1,0
4428,200000,2,1,1,44,13,0
4429,500000,2,1,2,41,10,0
4430,260000,2,2,1,35,11,0
4431,270000,2,2,1,38,13,0
4432,150000,1,2,2,29,2,0
4433,30000,2,3,3,42,1,0
4434,290000,2,1,2,46,19,0
4435,200000,1,2,2,30,17,0
4436,210000,2,1,2,35,8,0
4437,100000,2,2,1,49,16,0
4438,50000,2,2,1,45,18,0
4439,210000,2,3,2,56,16,0
4440,240000,1,2,1,44,5,0
4441,140000,2,2,2,25,4,0
4442,50000,1,2,1,49,8,0
4444,180000,1,2,1,47,6,0
4445,100000,1,2,2,36,3,0
4446,90000,2,2,1,29,5,0
4447,90000,2,1,1,37,9,0
4448,90000,1,2,1,52,14,0
4450,300000,1,2,2,29,14,0
4451,20000,1,3,1,36,2,0
4453,50000,2,1,2,27,7,0
4454,50000,1,3,1,45,6,0
4456,60000,2,1,2,28,12,0
4458,450000,2,2,1,39,19,0
4459,140000,2,2,1,32,14,0
4460,120000,2,2,1,47,10,0
4461,270000,2,2,2,45,15,0
4463,50000,1,2,1,27,17,0
4464,220000,2,2,1,52,14,0
4465,50000,1,2,1,26,3,0
4466,20000,1,2,2,36,2,0
4467,110000,1,3,1,54,10,0
4468,70000,2,1,2,36,15,0
4469,380000,2,3,1,38,15,0
4470,160000,1,4,2,26,12,0
4471,70000,1,3,0,35,15,0
4472,90000,2,2,2,29,11,0
4474,240000,2,1,2,26,14,0
4475,120000,1,3,1,32,10,0
4476,240000,2,1,1,44,6,0
4477,300000,1,1,2,45,14,0
4478,100000,2,2,1,40,13,0
4479,200000,2,1,2,25,11,0
4480,50000,1,2,1,39,12,0
4481,100000,2,1,1,40,6,0
4482,500000,1,1,2,39,6,0
4483,20000,1,5,2,50,5,0
4484,280000,2,1,2,39,16,0
4485,160000,2,1,2,23,5,0
4486,30000,1,2,2,21,11,0
4487,50000,1,1,3,45,11,0
4488,20000,1,1,2,24,13,0
4489,140000,1,1,2,32,18,0
4490,130000,1,3,2,27,7,0
4491,100000,2,2,2,23,16,0
4492,100000,1,2,2,25,7,0
4494,360000,1,1,2,31,11,0
4496,50000,1,3,1,65,4,0
4497,10000,1,2,2,24,4,0
4499,320000,1,2,1,31,4,0
4500,70000,2,2,2,23,3,0
4504,280000,2,2,2,30,9,0
4505,40000,1,1,2,29,15,0
4506,50000,2,3,2,51,17,0
4507,80000,2,5,1,25,9,0
4509,20000,2,2,1,24,7,0
4510,130000,2,2,2,42,16,0
4511,10000,1,2,2,25,12,0
4512,70000,2,1,2,25,2,0
4513,280000,1,1,2,34,1,0
4514,300000,1,1,1,34,12,0
4516,230000,1,2,1,29,6,0
4517,80000,2,2,1,39,13,0
4519,470000,2,2,2,40,16,0
4520,210000,1,2,2,39,4,0
4521,200000,2,1,2,32,7,0
4522,50000,1,2,1,46,15,0
4523,300000,2,2,1,37,12,0
4524,500000,2,1,1,33,2,0
4525,150000,2,2,1,36,3,0
4526,50000,1,2,2,25,12,0
4529,200000,2,3,2,31,3,0
4530,50000,2,2,2,23,7,0
4532,120000,2,2,2,25,3,0
4533,20000,1,2,1,29,2,0
4534,210000,2,1,2,30,18,0
4535,70000,2,3,2,27,3,0
4537,270000,2,2,1,33,18,0
4538,20000,1,1,2,56,12,0
4539,120000,2,1,2,30,6,0
4540,140000,2,1,2,24,6,0
4541,180000,2,2,2,33,2,0
4542,190000,1,1,1,36,8,0
4543,100000,2,2,2,29,5,0
4544,50000,2,1,2,26,5,0
4545,150000,1,3,1,44,9,0
4546,250000,2,2,1,38,19,0
4548,200000,1,3,2,28,17,0
4549,250000,2,2,1,44,16,0
4550,280000,2,1,2,32,5,0
4552,80000,2,2,2,29,11,0
4553,380000,2,2,2,31,11,0
4554,350000,2,2,1,32,12,0
4557,150000,1,1,1,33,6,0
4558,160000,2,1,1,39,2,0
4560,350000,2,2,2,30,12,0
4562,220000,2,1,1,38,13,0
4563,200000,2,1,1,26,17,0
4564,390000,1,1,1,41,12,0
4565,330000,1,1,2,32,11,0
4567,70000,2,2,1,58,8,0
4568,240000,2,1,1,41,10,0
4569,30000,1,2,2,23,15,0
4571,160000,1,2,2,29,4,0
4572,120000,2,2,1,40,6,0
4574,470000,1,1,2,33,9,0
4576,50000,1,4,2,22,10,0
4577,90000,2,1,2,29,11,0
4578,220000,2,1,1,35,19,0
4581,120000,1,2,1,43,13,0
4583,30000,2,2,2,22,7,0
4585,280000,1,2,1,35,7,0
4586,150000,2,1,1,31,7,0
4587,20000,1,3,2,49,12,0
4588,80000,1,2,2,25,19,0
4590,170000,1,1,2,36,2,0
4592,300000,1,1,2,38,19,0
4594,80000,1,1,2,28,9,0
4596,80000,2,1,1,35,4,0
4598,110000,2,2,2,24,17,0
4600,290000,2,3,2,32,1,0
4601,30000,1,1,2,26,10,0
4602,60000,1,2,2,45,15,0
4603,150000,1,3,1,49,3,0
4604,750000,2,3,1,40,17,0
4605,30000,1,2,1,29,4,0
4606,160000,2,2,2,51,9,0
4608,50000,2,1,2,42,3,0
4609,160000,1,2,2,30,2,0
4610,150000,2,1,2,23,14,0
4611,30000,2,2,1,42,1,0
4612,350000,1,1,1,35,9,0
4613,20000,2,1,2,24,13,0
4614,50000,1,2,2,39,12,0
4617,100000,1,2,1,52,15,0
4618,20000,1,2,2,24,16,0
4619,80000,1,1,2,29,7,0
4620,150000,1,2,1,43,3,0
4621,230000,2,1,2,30,14,0
4622,50000,1,1,1,25,3,0
4623,210000,2,1,2,39,10,0
4624,50000,1,2,3,41,16,0
4625,240000,2,2,1,37,19,0
4626,500000,2,3,2,40,17,0
4627,210000,1,2,2,28,8,0
4628,160000,2,2,1,40,9,0
4630,500000,2,1,2,46,16,0
4632,20000,2,2,2,26,11,0
4633,30000,2,2,1,30,10,0
4634,50000,2,1,2,27,7,0
4635,160000,1,2,2,27,17,0
4636,50000,1,3,2,28,18,0
4638,20000,1,2,2,28,11,0
4639,50000,1,1,1,44,11,0
4640,230000,2,3,2,39,10,0
4641,150000,1,2,2,31,1,0
4642,50000,1,1,2,45,5,0
4643,280000,2,1,2,36,6,0
4644,500000,2,1,1,37,2,0
4645,90000,2,2,1,47,16,0
4646,360000,1,1,2,29,8,0
4647,140000,1,2,2,50,4,0
4648,140000,1,1,2,44,19,0
4650,50000,2,2,2,25,16,0
4651,130000,2,2,1,50,8,0
4653,210000,1,1,2,30,10,0
4654,10000,2,1,1,27,14,0
4655,50000,2,2,1,54,11,0
4656,100000,2,1,1,46,4,0
4657,70000,2,3,1,26,18,0
4658,50000,2,2,1,45,8,0
4659,170000,2,1,1,28,16,0
4661,80000,1,1,1,36,18,0
4662,150000,1,3,2,27,17,0
4663,50000,2,3,2,23,19,0
4664,80000,1,2,1,34,7,0
4665,120000,2,1,2,24,7,0
4666,470000,1,3,1,47,3,0
4667,80000,2,3,1,52,19,0
4668,60000,1,1,2,30,9,0
4669,80000,1,2,2,42,11,0
4672,110000,1,2,2,26,13,0
4673,80000,2,2,1,44,17,0
4676,90000,2,1,2,29,12,0
4677,150000,2,5,1,53,9,0
4678,360000,2,1,1,35,4,0
4679,170000,1,3,1,29,6,0
4681,220000,2,1,2,29,7,0
4682,200000,2,2,1,36,5,0
4683,500000,2,1,2,47,11,0
4684,340000,1,1,1,48,6,0
4685,180000,2,2,2,32,1,0
4686,490000,1,1,2,44,2,0
4687,60000,2,2,2,26,19,0
4688,250000,1,1,2,30,1,0
4690,170000,1,3,1,39,17,0
4692,80000,2,1,2,25,14,0
4693,380000,2,1,1,36,16,0
4695,80000,1,1,2,29,11,0
4696,380000,1,2,1,58,13,0
4697,230000,2,1,2,24,1,0
4699,160000,2,1,1,35,19,0
4700,50000,2,3,1,42,1,0
4701,180000,1,1,1,45,12,0
4702,220000,2,2,2,31,19,0
4706,150000,2,2,3,41,1,0
4707,210000,2,2,1,32,7,0
4709,20000,2,2,1,37,1,0
4710,290000,1,1,1,44,3,0
4711,50000,2,2,2,32,1,0
4712,130000,2,3,1,42,19,0
4713,60000,1,2,2,24,13,0
4714,20000,1,1,2,25,12,0
4715,160000,2,2,2,35,11,0
4716,250000,2,3,1,39,1,0
4717,80000,1,3,1,38,19,0
4718,60000,2,2,1,33,16,0
4720,60000,1,2,2,25,11,0
4721,410000,1,1,1,38,6,0
4722,240000,2,1,2,34,13,0
4724,200000,2,2,2,31,5,0
4725,180000,2,2,1,46,18,0
4726,100000,1,2,2,32,11,0
4730,240000,2,1,1,34,4,0
4731,220000,2,1,2,29,3,0
4732,40000,1,3,2,42,13,0
4733,80000,2,1,2,23,13,0
4734,320000,1,2,2,52,15,0
4735,420000,1,2,1,43,6,0
4736,500000,1,2,1,48,4,0
4737,290000,2,2,2,24,16,0
4738,190000,1,1,1,45,13,0
4740,230000,2,2,2,26,2,0
4741,50000,1,2,1,36,5,0
4742,210000,1,2,1,43,14,0
4744,480000,1,3,1,56,2,0
4745,120000,1,1,2,41,4,0
4746,160000,1,2,2,28,14,0
4747,110000,1,2,1,27,15,0
4748,260000,2,2,1,60,15,0
4749,80000,1,1,2,24,9,0
4750,50000,1,2,1,58,9,0
4752,100000,2,2,2,29,19,0
4754,260000,2,1,1,44,8,0
4755,680000,2,1,1,42,19,0
4756,50000,1,2,2,25,13,0
4757,170000,2,1,2,27,12,0
4759,500000,1,1,1,51,4,0
4760,180000,2,1,1,45,4,0
4761,340000,2,2,1,37,1,0
4762,160000,1,3,2,30,18,0
4764,230000,2,2,1,44,4,0
4765,30000,1,3,2,22,10,0
4766,480000,1,2,2,33,1,0
4767,360000,1,1,1,44,10,0
4769,220000,1,1,1,37,9,0
4771,200000,2,2,2,31,8,0
4772,200000,1,1,2,40,1,0
4773,90000,2,2,2,23,8,0
4774,50000,1,2,2,24,15,0
4776,260000,2,1,1,48,1,0
4777,80000,2,3,1,25,13,0
4779,50000,1,2,2,53,8,0
4780,90000,2,1,2,29,9,0
4781,290000,1,2,1,30,12,0
4782,20000,2,3,1,30,13,0
4783,230000,2,1,2,36,2,0
4784,360000,2,2,2,34,2,0
4786,80000,1,2,2,36,1,0
4788,390000,2,1,2,28,13,0
4789,120000,1,2,1,52,14,0
4790,20000,2,2,2,35,3,0
4793,20000,1,1,1,44,15,0
4794,250000,1,1,2,44,2,0
4795,230000,2,2,2,25,1,0
4796,20000,1,3,1,40,9,0
4797,80000,2,2,1,41,10,0
4798,310000,2,2,2,32,12,0
4799,480000,1,1,2,49,9,0
4800,20000,2,1,2,24,2,0
4801,50000,1,3,1,22,10,0
4803,50000,1,2,2,41,3,0
4805,50000,1,2,1,38,17,0
4806,300000,2,2,1,45,7,0
4807,60000,1,2,1,33,7,0
4808,260000,1,1,2,28,6,0
4809,190000,1,1,2,27,11,0
4810,500000,1,3,3,53,4,0
4811,300000,2,1,2,31,1,0
4814,130000,2,2,1,42,4,0
4815,80000,1,1,1,38,1,0
4816,50000,1,2,3,37,1,0
4817,50000,2,2,2,31,16,0
4818,120000,2,1,2,27,2,0
4819,220000,2,1,2,33,9,0
4820,50000,2,1,2,35,11,0
4821,90000,2,1,2,29,15,0
4822,360000,2,2,2,43,11,0
4823,280000,2,2,1,49,11,0
4824,270000,2,1,1,57,6,0
4825,200000,1,1,1,31,16,0
4826,80000,1,3,2,25,1,0
4827,60000,2,1,2,34,19,0
4828,60000,2,2,2,31,4,0
4829,90000,2,1,2,28,1,0
4830,10000,2,3,3,48,18,0
4831,140000,1,2,2,36,3,0
4833,140000,2,2,1,24,16,0
4834,110000,1,3,1,52,6,0
4835,120000,2,3,2,26,16,0
4836,130000,2,2,1,39,9,0
4837,290000,1,2,1,48,2,0
4838,80000,1,2,1,33,19,0
4840,450000,2,2,1,33,19,0
4842,170000,2,1,2,27,18,0
4843,210000,1,2,2,30,7,0
4844,30000,2,2,2,23,6,0
4845,230000,1,1,2,33,18,0
4847,20000,2,2,2,22,18,0
4848,50000,1,3,1,54,8,0
4849,100000,2,2,1,42,19,0
4850,140000,2,1,2,27,11,0
4851,100000,2,1,2,30,16,0
4855,200000,2,1,2,27,4,0
4857,60000,1,2,2,32,9,0
4859,140000,2,2,1,55,19,0
4860,640000,2,1,2,41,3,0
4862,60000,2,2,1,27,6,0
4865,150000,2,1,2,28,15,0
4866,200000,2,2,2,40,18,0
4868,490000,1,2,2,34,17,0
4870,210000,2,1,1,54,17,0
4872,80000,1,2,1,42,7,0
4873,50000,1,3,1,53,7,0
4874,210000,2,2,2,30,9,0
4875,210000,2,2,3,52,1,0
4876,40000,2,3,1,41,6,0
4877,110000,2,2,1,33,14,0
4878,50000,1,1,2,49,10,0
4879,80000,2,1,2,27,17,0
4881,250000,2,1,2,43,16,0
4882,100000,2,1,2,27,17,0
4886,150000,1,1,2,29,15,0
4887,360000,2,1,2,31,3,0
4888,90000,1,2,2,29,6,0
4889,160000,2,2,1,28,11,0
4890,70000,2,2,2,36,10,0
4891,360000,2,2,1,33,1,0
4892,420000,2,1,2,33,12,0
4893,50000,2,2,1,47,13,0
4895,100000,2,2,1,38,17,0
4896,240000,2,3,1,41,15,0
4897,390000,2,1,2,42,11,0
4898,80000,2,2,1,37,7,0
4900,210000,2,2,1,34,5,0
4902,20000,2,3,1,50,18,0
4904,490000,1,2,1,50,17,0
4905,30000,2,2,2,22,1,0
4906,290000,2,1,1,34,5,0
4907,340000,2,2,1,46,11,0
4908,40000,2,2,1,43,17,0
4909,50000,1,2,2,23,16,0
4911,60000,2,1,2,34,5,0
4912,180000,1,5,2,29,12,0
4913,160000,1,3,1,57,12,0
4914,170000,1,1,1,33,6,0
4915,50000,1,2,1,42,4,0
4916,50000,1,2,1,45,7,0
4917,360000,2,1,1,32,19,0
4919,260000,2,1,2,39,18,0
4920,350000,2,1,2,31,1,0
4921,30000,2,2,2,26,1,0
4922,180000,2,2,2,27,5,0
4923,230000,2,1,2,30,15,0
4924,50000,2,1,2,29,18,0
4926,30000,1,2,1,42,19,0
4927,280000,1,1,2,31,10,0
4929,150000,2,1,1,49,15,0
4930,170000,2,1,2,30,5,0
4931,80000,1,2,2,28,10,0
4933,50000,1,2,2,38,3,0
4934,140000,2,2,2,24,6,0
4935,30000,2,1,1,22,10,0
4936,50000,1,2,1,45,9,0
4937,20000,1,1,2,24,16,0
4938,180000,1,1,1,37,8,0
4939,30000,1,2,2,46,13,0
4940,210000,1,2,2,26,3,0
4941,30000,1,2,2,35,16,0
4942,50000,2,2,2,31,3,0
4943,270000,2,1,2,31,10,0
4944,70000,2,2,2,25,6,0
4945,110000,1,2,2,32,1,0
4948,420000,1,1,1,59,14,0
4949,20000,1,1,2,24,16,0
4950,50000,1,2,2,51,4,0
4951,170000,1,1,2,51,15,0
4952,20000,1,3,1,35,1,0
4954,280000,2,1,2,34,1,0
4955,340000,1,1,2,35,2,0
4960,300000,2,1,2,24,2,0
4961,210000,2,1,1,34,4,0
4962,50000,1,1,2,29,12,0
4963,140000,2,1,2,30,15,0
4964,180000,2,1,2,42,2,0
4965,380000,1,3,1,44,3,0
4966,10000,2,2,2,22,10,0
4967,50000,1,3,1,45,15,0
4969,50000,2,1,2,25,6,0
4970,140000,2,2,1,37,1,0
4971,110000,1,2,2,36,8,0
4972,260000,1,2,1,63,12,0
4973,50000,2,2,2,26,9,0
4974,180000,2,1,2,30,16,0
4975,150000,2,2,2,26,9,0
4976,80000,2,1,1,39,17,0
4977,210000,2,1,2,31,14,0
4978,320000,1,1,1,44,10,0
4979,100000,2,2,1,36,1,0
4980,100000,2,1,1,35,9,0
4981,50000,1,1,2,24,18,0
4983,300000,2,1,2,33,11,0
4985,270000,2,1,1,31,12,0
4987,260000,2,2,2,29,11,0
4988,50000,2,2,2,24,8,0
4990,80000,2,1,2,28,4,0
4991,20000,1,1,2,32,5,0
4992,410000,2,2,1,50,19,0
4994,160000,2,3,1,58,6,0
4995,500000,2,1,2,40,5,0
4996,20000,2,2,1,36,13,0
4997,180000,2,4,1,34,10,0
4999,310000,1,3,1,44,2,0
5000,160000,1,1,2,40,6,0
5001,170000,2,3,1,61,15,0
5003,140000,2,1,2,28,3,0
5004,80000,2,3,1,48,6,0
5005,420000,2,2,2,28,13,0
5006,90000,2,3,0,24,1,0
5007,280000,2,1,2,31,11,0
5008,20000,1,3,1,44,5,0
5009,170000,2,2,1,31,10,0
5010,30000,2,2,2,26,5,0
5011,20000,1,3,2,26,16,0
5013,30000,2,3,2,40,15,0
5014,170000,2,1,1,38,12,0
5015,290000,2,1,1,38,16,0
5016,290000,2,1,2,24,1,0
5017,360000,2,2,2,33,8,0
5018,190000,2,2,1,34,5,0
5019,90000,1,2,2,26,18,0
5020,20000,1,3,2,48,14,0
5021,290000,2,2,1,42,19,0
5022,460000,2,1,2,38,6,0
5023,230000,2,1,2,26,8,0
5024,170000,1,2,1,37,16,0
5025,180000,2,1,1,40,14,0
5026,20000,1,2,2,27,15,0
5027,50000,1,2,1,25,7,0
5028,200000,1,1,2,30,15,0
5029,80000,2,3,1,53,13,0
5030,380000,1,1,1,53,17,0
5033,20000,2,1,2,23,4,0
5034,320000,2,2,1,32,14,0
5036,400000,1,2,1,45,16,0
5037,320000,2,1,2,33,8,0
5038,200000,1,1,2,28,1,0
5043,50000,2,3,2,58,15,0
5044,90000,1,3,2,45,1,0
5045,260000,2,3,1,42,4,0
5046,270000,1,1,2,36,1,0
5047,210000,2,1,2,30,12,0
5048,220000,2,2,2,52,3,0
5050,50000,2,3,2,61,6,0
5051,20000,2,2,1,39,7,0
5052,20000,2,1,2,23,10,0
5053,100000,2,1,2,25,5,0
5054,320000,1,2,2,32,14,0
5055,200000,2,2,2,31,2,0
5056,80000,2,1,2,25,2,0
5058,20000,1,2,2,43,13,0
5059,200000,2,1,1,35,8,0
5060,140000,2,2,1,24,7,0
5062,60000,1,2,2,25,4,0
5063,50000,1,2,2,30,14,0
5064,200000,2,2,2,33,19,0
5066,200000,2,1,1,32,8,0
5067,350000,2,3,1,49,13,0
5070,150000,1,2,1,35,7,0
5071,180000,2,2,1,48,14,0
5073,130000,2,1,1,55,13,0
5074,80000,2,2,1,41,14,0
5075,390000,2,2,1,49,16,0
5077,50000,1,2,2,31,5,0
5080,200000,2,2,1,43,19,0
5082,290000,2,2,1,36,8,0
5083,50000,2,3,1,57,9,0
5084,50000,2,2,1,52,6,0
5087,80000,2,2,2,23,19,0
5088,50000,2,1,2,31,12,0
5089,280000,2,2,2,28,15,0
5090,80000,2,2,1,53,8,0
5091,60000,2,2,1,29,3,0
5092,360000,2,1,2,26,9,0
5093,520000,1,2,2,32,5,0
5095,360000,1,1,2,26,9,0
5096,100000,1,1,2,27,14,0
5098,280000,2,2,1,31,1,0
5099,120000,1,1,2,26,15,0
5101,360000,2,1,1,48,18,0
5103,130000,1,1,2,25,11,0
5104,240000,2,1,1,33,6,0
5105,70000,2,3,2,40,9,0
5106,80000,1,2,3,45,16,0
5107,20000,2,5,3,35,17,0
5109,80000,1,2,2,25,14,0
5110,300000,2,2,2,39,18,0
5111,70000,1,2,2,31,1,0
5113,150000,1,2,1,33,19,0
5115,180000,2,1,2,24,15,0
5116,20000,1,2,2,31,11,0
5117,30000,1,2,2,29,8,0
5119,290000,2,1,2,29,9,0
5120,500000,2,2,1,47,7,0
5121,150000,1,2,2,37,2,0
5123,50000,2,2,2,23,4,0
5125,150000,2,1,1,40,1,0
5127,30000,2,5,2,23,14,0
5128,360000,1,3,1,51,9,0
5129,60000,2,2,1,38,16,0
5130,230000,2,2,2,25,10,0
5131,260000,1,3,1,39,14,0
5132,210000,2,2,2,34,8,0
5133,200000,2,1,2,42,3,0
5134,20000,1,2,1,37,16,0
5135,30000,1,3,2,53,14,0
5138,200000,1,3,1,43,3,0
5139,140000,2,1,2,27,11,0
5140,250000,2,1,2,42,5,0
5141,200000,1,1,1,43,10,0
5142,80000,2,1,2,30,2,0
5143,60000,2,3,1,48,7,0
5144,360000,2,1,2,29,8,0
5146,240000,2,3,2,36,9,0
5153,160000,1,1,2,31,5,0
5154,80000,1,2,2,24,10,0
5155,180000,2,1,1,47,7,0
5156,80000,1,2,2,27,1,0
5157,150000,1,1,2,30,19,0
5159,240000,1,3,2,32,19,0
5160,400000,2,1,2,28,11,0
5161,500000,1,2,2,32,10,0
5163,240000,1,1,2,35,13,0
5165,80000,2,2,2,26,9,0
5166,50000,1,3,1,58,13,0
5167,330000,1,1,1,37,7,0
5168,200000,1,3,1,40,6,0
5169,230000,2,5,1,32,12,0
5171,360000,1,2,1,34,1,0
5173,360000,2,2,1,40,14,0
5174,260000,2,1,2,27,7,0
5175,80000,2,3,3,29,18,0
5176,180000,2,2,2,48,10,0
5177,190000,2,1,2,30,19,0
5179,260000,1,1,1,39,17,0
5182,200000,2,2,1,47,14,0
5183,150000,2,1,1,36,10,0
5184,100000,1,2,1,40,7,0
5186,200000,2,5,2,34,6,0
5187,230000,1,1,2,39,15,0
5188,200000,1,1,1,40,3,0
5189,140000,1,1,2,28,4,0
5190,30000,1,2,2,24,2,0
5191,100000,2,2,2,30,13,0
5193,330000,2,1,1,41,13,0
5195,500000,2,2,2,31,10,0
5196,50000,2,2,2,28,12,0
5197,50000,2,1,2,25,12,0
5198,50000,2,2,1,42,11,0
5199,20000,1,2,1,51,13,0
5200,70000,2,3,2,24,3,0
5202,230000,1,1,2,36,11,0
5203,60000,1,3,1,58,2,0
5204,330000,1,2,1,43,15,0
5205,500000,2,1,1,35,19,0
5206,30000,2,3,1,45,1,0
5207,160000,2,1,1,53,11,0
5208,110000,1,2,2,40,10,0
5209,50000,2,1,2,35,4,0
5210,50000,2,2,1,43,2,0
5212,50000,1,2,2,23,7,0
5213,210000,1,1,2,28,9,0
5214,500000,2,2,1,30,17,0
5215,320000,1,3,1,50,18,0
5216,350000,2,1,2,32,6,0
5217,50000,1,3,2,27,3,0
5218,50000,2,2,1,34,1,0
5221,170000,1,1,2,35,10,0
5223,400000,1,3,2,49,8,0
5225,50000,1,2,2,22,5,0
5226,60000,2,1,2,24,19,0
5227,50000,2,2,2,50,19,0
5228,250000,2,1,1,45,8,0
5230,260000,2,1,2,27,3,0
5231,20000,1,2,2,24,17,0
5232,50000,1,1,2,25,2,0
5233,50000,1,2,1,35,18,0
5234,50000,1,1,2,35,16,0
